District,Year,Rice_Area,Rice_Production,Rice_Yield,Groundnut_Area,Groundnut_Production,Groundnut_Yield,Jowar_Area,Jowar_Production,Jowar_Yield,Bajra_Area,Bajra_Production,Bajra_Yield,Maize_Area,Maize_Production,Maize_Yield,Total_Area,Rice_weight,Groundnut_weight,Jowar_weight,Bajra_weight,Maize_weight,GW_Jan,GW_May,GW_Annual_Mean,GW_Max_Depth,Crop_Water_Stress_Index
Tirunelveli,2013,62281.0,362994.0,5.828326455901479,634.0,1752.0,2.763406940063092,1715.0,4284.0,2.4979591836734696,83.0,178.0,2.144578313253012,13086.0,60331.0,4.610346935656427,77799.0,0.8005372819702052,0.008149205002634996,0.022043985141197188,0.0010668517590200388,0.1682026761269425,6.07,6.73,7.2875000000000005,8.36,2227.193151582925
Tirunelveli,2014,84824.0,433217.0,5.107245590870509,1797.0,5605.0,3.119087367835281,2156.0,10098.0,4.683673469387755,178.0,556.0,3.1235955056179776,8587.0,85049.0,9.904390357517178,97542.0,0.8696151401447582,0.018422833241065386,0.022103299091673332,0.0018248549342847183,0.0880338725882184,6.54,8.25,7.52,9.59,2314.303582046708
Tirunelveli,2015,98506.0,488445.0,4.958530444845999,2021.0,5742.0,2.8411677387431964,2688.0,9617.0,3.5777529761904763,171.0,435.0,2.543859649122807,10926.0,75701.0,6.928519128683873,114312.0,0.8617293022604801,0.017679683672755266,0.023514591643921896,0.0014959059416334243,0.09558051648120933,4.25,5.18,5.194545454545454,7.38,2303.7581356288056
Tirunelveli,2016,29881.0,105193.0,3.520397577055654,842.0,1408.0,1.672209026128266,2079.0,1667.0,0.8018278018278018,54.0,145.0,2.685185185185185,12514.0,6662.0,0.5323637525970912,45370.0,0.6586070090368085,0.018558518845051795,0.04582323121005069,0.0011902137976636544,0.2758210271104254,2.18,5.26,5.509090909090909,7.74,2028.6136213356845
Tirunelveli,2017,63312.0,294206.0,4.6469231741218096,570.0,1844.0,3.235087719298245,393.0,1234.0,3.1399491094147582,140.0,289.0,2.0642857142857145,11612.0,69971.0,6.025749224939718,76027.0,0.8327567837741855,0.007497336472568956,0.00516921619950807,0.001841451063437989,0.1527352124902995,8.65,10.2,9.43909090909091,10.69,2277.0265826614227
Tirunelveli,2018,82983.0,362006.0,4.3624115782750685,796.0,2130.0,2.6758793969849246,2115.0,8203.0,3.878486997635934,227.0,498.0,2.193832599118943,13502.0,119182.0,8.826988594282328,99623.0,0.8329702980235488,0.007990122762815816,0.021230037240396293,0.002278590285375867,0.13553095168786325,5.64,6.4,6.391818181818182,7.42,2268.8254720295517
Tirunelveli,2019,79209.0,315368.0,3.981466752515497,1152.0,3637.0,3.157118055555556,3113.0,3707.0,1.1908127208480566,110.0,288.0,2.618181818181818,13890.0,63587.0,4.577897768178546,97474.0,0.8126166977860763,0.011818536225044628,0.031936721587295075,0.0011285060631553029,0.1424995383384287,4.59,7.61,6.488181818181818,8.53,2237.1668342327184
Tirunelveli,2020,39776.0,176962.0,4.448964199517297,768.0,2321.0,3.0221354166666665,190.0,216.0,1.136842105263158,10.0,16.0,1.6,408.0,2305.0,5.6495098039215685,41152.0,0.9665629860031104,0.01866251944012442,0.004617029548989114,0.00024300155520995336,0.009914463452566096,3.39,5.56,5.588333333333334,7.22,2450.296461897356
Tirunelveli,2021,52720.0,217504.0,4.125644916540212,676.0,2291.0,3.38905325443787,247.0,250.0,1.0121457489878545,0.0,,,351.0,2361.0,6.726495726495727,53994.0,0.9764047857169315,0.012519909619587362,0.0045745823610030744,0.0,0.0065007223024780535,3.05,4.35,4.315454545454545,5.61,2464.5349483275922
Tirunelveli,2022,34390.0,142984.0,4.157720267519628,306.0,939.0,3.0686274509803924,159.0,132.0,0.8301886792452831,5.0,13.0,2.6,504.0,3289.0,6.525793650793651,35364.0,0.9724578667571542,0.008652867322701051,0.004496097726501527,0.00014138672095916752,0.014251781472684086,2.28,4.08,4.133636363636364,5.77,2460.1034950797425
Tirupathur,2020,6161.0,20785.0,3.3736406427528,14128.0,29914.0,2.117355605889015,3915.0,6360.0,1.6245210727969348,1136.0,3542.0,3.117957746478873,1261.0,8361.0,6.6304520222046,26601.0,0.2316078342919439,0.5311078530882297,0.14717491823615653,0.04270516146009549,0.047404232923574305,9.96,9.96,9.395833333333334,9.96,1287.1170256757264
Tirupathur,2021,10515.0,38610.0,3.671897289586305,12435.0,26637.0,2.1420989143546443,4275.0,4893.0,1.144561403508772,1261.0,4022.0,3.189532117367169,1258.0,9593.0,7.625596184419714,29744.0,0.35351667563206024,0.4180675094136633,0.14372646584185045,0.042395104895104896,0.04229424421732114,6.62,8.53,6.6481818181818175,8.53,1470.1788596019367
Tirupathur,2022,9723.0,42420.0,4.362850971922247,13191.0,29560.0,2.240921840648927,2735.0,3450.0,1.2614259597806217,1415.0,4788.0,3.3837455830388694,1097.0,7944.0,7.241567912488605,28161.0,0.3452647278150634,0.46841376371577714,0.09712013067717766,0.05024679521323817,0.03895458257874365,3.18,4.06,3.475454545454545,4.31,1466.4038919072475
Tiruppur,2011,10612.0,48936.0,4.6113833396155295,8253.0,19709.0,2.388101296498243,11971.0,8390.0,0.7008604126639378,82.0,186.0,2.268292682926829,26639.0,218996.0,8.22087916213071,57557.0,0.18437375123790328,0.14338829334398945,0.2079851277863683,0.0014246746703268066,0.46282815296141216,7.94,7.94,7.94,7.94,1305.8759143110306
Tiruppur,2012,245.0,604.0,2.4653061224489794,5098.0,6386.0,1.252648097293056,0.0,,,0.0,,,18095.0,111481.0,6.160873169383808,23438.0,0.010453110333646216,0.217510026452769,0.0,0.0,0.7720368632135848,7.94,8.465,9.302083333333334,11.2,1170.0870381431862
Tiruppur,2013,7511.0,43377.0,5.775129809612568,7422.0,10507.0,1.415656157369981,33203.0,13301.0,0.400596331656778,43.0,94.0,2.186046511627907,22824.0,184519.0,8.084428671573782,71003.0,0.10578426263679,0.10453079447347295,0.4676281283889413,0.0006056082137374478,0.3214512062870583,12.16,13.75,12.808333333333332,14.29,1082.3148317676719
Tiruppur,2014,10776.0,61916.0,5.74573125463994,7785.0,17585.0,2.258831085420681,36974.0,11147.0,0.3014821225726186,57.0,175.0,3.0701754385964914,23482.0,159459.0,6.790690741844817,79074.0,0.13627741103270355,0.09845208285909401,0.46758732326681335,0.0007208437665983762,0.2969623390747907,11.09,12.77,12.863333333333332,14.59,1123.0998811240104
Tiruppur,2015,10645.0,48167.0,4.524847346171912,8451.0,17121.0,2.0259140930067447,30082.0,3704.0,0.1231301110298517,377.0,958.0,2.5411140583554377,23074.0,193348.0,8.379474733466239,72629.0,0.1465667983863195,0.11635847939528288,0.4141871704140219,0.005190764019881866,0.3176967877844938,10.4,9.06,10.224545454545455,11.12,1156.0189456002422
Tiruppur,2016,1703.0,6422.0,3.7709923664122136,5417.0,4728.0,0.8728078272106332,34435.0,2369.0,0.0687962828517496,149.0,104.0,0.697986577181208,18297.0,59957.0,3.276875990599552,60001.0,0.028382860285661907,0.0902818286361894,0.5739071015483075,0.0024832919451342477,0.30494491758470693,8.93,11.25,11.454545454545455,13.02,929.9011683138614
Tiruppur,2017,7617.0,42754.0,5.612970985952475,8176.0,20625.0,2.522627201565557,39532.0,10515.0,0.2659870484670646,391.0,861.0,2.202046035805626,21451.0,206603.0,9.63139247587525,77167.0,0.09870799694169788,0.10595202612515713,0.5122915235787319,0.005066932756229995,0.27798152059818315,13.32,14.64,13.753636363636362,15.16,1046.9306828048261
Tiruppur,2018,10407.0,52001.0,4.996732968194484,7850.0,15246.0,1.9421656050955411,36391.0,11296.0,0.3104064191695749,41.0,97.0,2.365853658536585,21105.0,149624.0,7.089504856669036,75794.0,0.13730638309100984,0.10357020344618308,0.4801303533261208,0.0005409399160883448,0.27845212022059795,11.14,11.56,11.296363636363637,12.2,1117.2863287331452
Tiruppur,2019,9849.0,47760.0,4.849223271398111,6878.0,8027.0,1.167054376272172,36592.0,6397.0,0.1748196327066025,54.0,148.0,2.740740740740741,22029.0,215213.0,9.769531072676926,75402.0,0.13061987745683137,0.09121773958250444,0.4852921673165168,0.0007161613750298401,0.2921540542691175,9.56,11.22,10.684545454545455,11.69,1108.3432800190976
Tiruppur,2020,10544.0,45559.0,4.32084597875569,7740.0,14081.0,1.819250645994832,35941.0,14811.0,0.4120920397317826,185.0,452.0,2.443243243243243,20841.0,194316.0,9.32373686483374,75251.0,0.14011773929914553,0.1028557760029767,0.47761491541640644,0.0024584390905104253,0.2769531301909609,9.4,11.61,10.505,11.61,1120.8076969076824
Tiruppur,2021,11578.0,49890.0,4.309034375539817,8527.0,16331.0,1.915210507798757,36267.0,5757.0,0.1587393498221523,166.0,405.0,2.4397590361445785,20961.0,181694.0,8.668193311387816,77499.0,0.14939547607065898,0.11002722615775687,0.46796732861069174,0.0021419631221048013,0.2704680060387876,8.05,8.73,8.521818181818183,9.66,1136.5114388572756
Tiruppur,2022,10402.0,45462.0,4.370505671986156,7946.0,12185.0,1.5334759627485528,33333.0,8887.0,0.2666126661266613,113.0,275.0,2.433628318584071,20598.0,186965.0,9.0768521215652,72392.0,0.14368991048734667,0.1097635097800862,0.4604514310973588,0.0015609459608796551,0.28453420267432866,6.12,7.13,6.7690909090909095,7.66,1133.3697093601504
Tiruvannamalai,2011,103924.0,356196.0,3.427466225318502,56281.0,154136.0,2.738686235141522,590.0,689.0,1.1677966101694914,2865.0,5237.0,1.8279232111692845,1053.0,6458.0,6.1329534662868,164713.0,0.6309398772410192,0.3416913054828702,0.0035819880640872307,0.01739389119255918,0.0063929380194641585,3.17,5.76,4.904999999999999,6.83,1936.1774723306598
Tiruvannamalai,2012,91774.0,325511.0,3.546876021531153,56302.0,119302.0,2.1189655784874426,0.0,,,0.0,,,579.0,1909.0,3.29706390328152,148655.0,0.6173623490632673,0.3787427264471427,0.0,0.0,0.00389492448958999,2.29,5.54,4.986666666666667,7.24,1926.822508492819
Tiruvannamalai,2013,82625.0,359403.0,4.349809379727685,58303.0,143577.0,2.462600552287189,789.0,1122.0,1.4220532319391634,4136.0,9558.0,2.3109284332688587,1691.0,9985.0,5.904790065050266,147544.0,0.5600024399501166,0.39515669901859785,0.0053475573388277395,0.0280323157837662,0.011460987908691645,3.48,6.57,6.3933333333333335,8.8,1823.8722008350053
Tiruvannamalai,2014,93130.0,439225.0,4.716256845270053,70465.0,170478.0,2.4193287447669056,773.0,1622.0,2.0983182406209573,6115.0,20036.0,3.27653311529027,1689.0,13864.0,8.208407341622262,172172.0,0.5409125757962967,0.40927096159654297,0.004489696350161466,0.03551680877262273,0.009809957484376089,19.26,9.82,10.573333333333332,21.42,1790.6738610226985
Tiruvannamalai,2015,138880.0,550738.0,3.965567396313364,67035.0,116096.0,1.731871410457224,371.0,425.0,1.1455525606469004,4838.0,9634.0,1.9913187267465893,1926.0,13803.0,7.166666666666667,213050.0,0.6518657592114527,0.3146444496597043,0.0017413752640225298,0.022708284440272238,0.009040131424548228,7.37,9.58,8.155454545454544,9.58,1965.459281858719
Tiruvannamalai,2016,78149.0,291303.0,3.727533301769697,50730.0,85769.0,1.6906958407254091,264.0,195.0,0.7386363636363636,3162.0,7611.0,2.4070208728652758,1642.0,4872.0,2.967113276492083,133947.0,0.5834322530553129,0.3787318864924186,0.001970928800197093,0.023606351765997,0.012258579886074343,4.0,5.81,5.959090909090909,7.59,1862.845005860527
Tiruvannamalai,2017,161709.0,704247.0,4.355026621894885,63862.0,201951.0,3.162303091040055,688.0,761.0,1.1061046511627908,6083.0,13906.0,2.2860430708531974,2108.0,15481.0,7.34392789373814,234450.0,0.6897376839411389,0.2723907016421412,0.0029345276178289613,0.025945830667519727,0.008991256131371295,8.01,10.38,7.630000000000001,10.59,2019.9569204521222
Tiruvannamalai,2018,97047.0,390790.0,4.026811751007244,73488.0,199730.0,2.7178586980187243,22.0,26.0,1.181818181818182,2441.0,5932.0,2.43015157722245,1211.0,6765.0,5.586292320396367,174209.0,0.5570722522946576,0.4218381369504446,0.0001262850943407057,0.014011905240257392,0.006951420420299755,3.61,7.39,6.695454545454546,8.74,1828.55363385359
Tiruvannamalai,2019,161679.0,689469.0,4.264431373276678,81214.0,234806.0,2.891201024453912,35.0,42.0,1.2,4063.0,16944.0,4.170317499384691,748.0,5903.0,7.891711229946524,247739.0,0.652618279721804,0.32782081141846864,0.00014127771566043294,0.016400324535095403,0.003019306608971539,7.91,10.83,8.197272727272727,10.83,1969.648702868745
Tiruvannamalai,2020,170608.0,714278.0,4.186661821251055,92989.0,201285.0,2.164610867952123,38.0,41.0,1.0789473684210529,6034.0,19376.0,3.211136890951276,965.0,5605.0,5.808290155440415,270634.0,0.6304012060568887,0.34359688730905946,0.0001404110348293267,0.02229579432000414,0.003565701279218428,4.78,7.83,6.464583333333334,8.35,1932.8953494387254
Tiruvannamalai,2021,184422.0,675536.0,3.662990315689018,76234.0,170333.0,2.2343442558438493,32.0,34.0,1.0625,3626.0,7831.0,2.159680088251517,1528.0,10485.0,6.861910994764398,265842.0,0.693727853386598,0.28676431865544194,0.00012037225118679516,0.013639680712603727,0.005747774994169469,3.39,5.75,4.124545454545454,6.13,2033.5214149758126
Tiruvannamalai,2022,170693.0,646058.0,3.784912093641801,68044.0,154833.0,2.2754835106695666,22.0,17.0,0.7727272727272727,2218.0,4450.0,2.006311992786294,2635.0,17529.0,6.652371916508539,243612.0,0.7006756645813835,0.2793130059274584,9.030753821650821e-05,0.009104641807464328,0.010816380145477235,2.37,4.42,3.3390909090909093,4.72,2047.6868955552272
Vellore,2011,37988.0,151266.0,3.9819416657891966,42513.0,95961.0,2.257215439983064,6107.0,9684.0,1.5857213034223023,1985.0,3737.0,1.882619647355164,894.0,5404.0,6.044742729306488,89487.0,0.42450858783957446,0.47507459184015555,0.06824454948763507,0.022181992915172036,0.009990277917462872,4.97,6.51,5.862,6.91,1604.9783767474603
Vellore,2012,35707.0,152804.0,4.279384994538886,38849.0,82495.0,2.123478081803908,0.0,,,0.0,,,1143.0,3787.0,3.31321084864392,75699.0,0.4716971162102538,0.5132036090305024,0.0,0.0,0.015099274759243848,4.63,8.76,7.8116666666666665,9.48,1710.5655292672295
Vellore,2013,39366.0,192496.0,4.889904994157395,36825.0,94401.0,2.563503054989817,5907.0,5451.0,0.9228034535297104,1833.0,4605.0,2.5122749590834696,5479.0,29760.0,5.431648110969155,89410.0,0.44028632144055474,0.4118666815792417,0.06606643552175372,0.02050106252097081,0.06127949893747903,7.75,10.17,9.005,11.14,1640.564813779219
Vellore,2014,36583.0,194725.0,5.3228275428477705,37730.0,104423.0,2.7676384839650146,7047.0,19612.0,2.7830282389669363,2132.0,10062.0,4.719512195121951,5359.0,41679.0,7.777383840268706,88851.0,0.4117342517247977,0.4246435042937052,0.07931255697741162,0.023995227965920473,0.06031445903816502,7.63,9.08,8.845,10.85,1591.473365522054
Vellore,2015,51771.0,202224.0,3.906125050704062,34614.0,106070.0,3.0643670191252093,6303.0,10274.0,1.6300174520069808,2573.0,12248.0,4.760202098717451,3589.0,25526.0,7.112287545277236,98850.0,0.5237329286798179,0.3501669195751138,0.06376327769347497,0.026029337379868487,0.03630753667172484,8.32,9.67,8.712727272727273,10.01,1758.1143146181082
Vellore,2016,44570.0,187013.0,4.195938972402962,34174.0,81450.0,2.3833908819570437,5351.0,6852.0,1.280508316202579,2461.0,6990.0,2.84030881755384,3103.0,13876.0,4.471801482436352,89659.0,0.49710570048740227,0.38115526606364114,0.0596816828204642,0.02744844354721779,0.034608907081274606,4.6,11.53,7.234545454545454,11.53,1718.2067611728887
Vellore,2017,54938.0,255173.0,4.644744985256107,29842.0,78563.0,2.632631861135313,4825.0,7330.0,1.5191709844559584,1352.0,3541.0,2.6190828402366866,3259.0,28349.0,8.698680576864069,94216.0,0.5831069032860661,0.3167402564320285,0.05121210834677762,0.014350004245563387,0.03459072768956441,8.17,10.48,8.709090909090909,10.55,1857.6048654156407
Vellore,2018,40637.0,186726.0,4.594975022762507,32623.0,83873.0,2.5709775311896514,4913.0,7755.0,1.5784652961530632,1916.0,4409.0,2.3011482254697286,3074.0,22800.0,7.41704619388419,83163.0,0.48864278585428617,0.3922778158556089,0.05907675288289263,0.023039091903851474,0.03696355350336087,6.16,7.99,7.868181818181818,8.57,1708.8104084749227
Vellore,2019,45569.0,204614.0,4.490201672189427,36078.0,99958.0,2.770608126836299,6547.0,9054.0,1.3829234764014051,1300.0,4004.0,3.08,1867.0,14920.0,7.991430101767541,91361.0,0.4987795667735686,0.39489497706899007,0.07166077429099944,0.01422926631713751,0.02043541554930441,9.39,11.12,9.723636363636363,11.43,1722.2206411926315
Vellore,2020,8221.0,35798.0,4.354458095122248,15200.0,41608.0,2.7373684210526315,3074.0,4034.0,1.3122966818477553,363.0,1329.0,3.661157024793389,376.0,2402.0,6.388297872340425,27234.0,0.30186531541455536,0.5581258720716751,0.11287361386502166,0.013328927076448557,0.013806271572299331,7.72,9.42,8.804166666666667,9.88,1413.6997870309174
Vellore,2021,9677.0,37319.0,3.8564637800971378,14588.0,39300.0,2.693995064436524,2425.0,5708.0,2.3538144329896906,335.0,898.0,2.680597014925373,388.0,2670.0,6.881443298969073,27413.0,0.35300769707802865,0.532156276219312,0.0884616787655492,0.01222047933462226,0.01415386860248787,6.98,8.38,7.1827272727272735,8.38,1498.4715281071024
Vellore,2022,9758.0,36653.0,3.7562000409920064,15461.0,42627.0,2.7570661664834097,2653.0,3283.0,1.237467018469657,245.0,898.0,3.66530612244898,449.0,3170.0,7.060133630289532,28566.0,0.341594903031576,0.5412378351886858,0.09287264580270252,0.008576629559616328,0.01571798641741931,3.63,4.4,4.245454545454546,4.84,1482.5281803542673
Villupuram,2011,129858.0,471615.0,3.631774707757705,36224.0,98836.0,2.728467314487633,71.0,74.0,1.0422535211267605,12823.0,29870.0,2.329408094829603,5706.0,39753.0,6.966876971608833,184682.0,0.7031437822852254,0.19614255856011956,0.0003844446129021778,0.06943286297527643,0.03089635156647643,2.38,4.16,4.322,10.41,2019.1198925720971
Villupuram,2012,115591.0,396530.0,3.430457388551012,34034.0,92527.0,2.7186636892519247,0.0,,,0.0,,,5386.0,21524.0,3.9962866691422207,155011.0,0.7456954667733258,0.21955861196947313,0.0,0.0,0.0347459212572011,2.13,5.39,4.428333333333334,7.22,2125.492384411429
Villupuram,2013,170443.0,796608.0,4.673750168678092,45487.0,148526.0,3.265240618198606,348.0,513.0,1.4741379310344829,15834.0,40490.0,2.557155488189971,32736.0,196692.0,6.008431085043989,264848.0,0.6435502627922431,0.17174756841660122,0.0013139612154896394,0.05978523530477859,0.12360297227088746,4.48,6.97,6.465,8.51,1953.7806590950279
Villupuram,2014,171478.0,832585.0,4.855345875272629,33199.0,103260.0,3.110334648633995,824.0,1711.0,2.076456310679612,17398.0,48087.0,2.763938383722267,21176.0,162702.0,7.683320740460899,244075.0,0.702562736863669,0.136019666086244,0.0033760114718836423,0.07128136843183448,0.08676021714636895,5.12,8.05,7.004166666666666,9.12,2027.4145242241116
Villupuram,2015,182303.0,773313.0,4.241910445796284,33927.0,100626.0,2.9659563179768327,535.0,675.0,1.2616822429906542,16387.0,39065.0,2.3839018734362605,21949.0,171454.0,7.811472048840494,255101.0,0.7146306756931569,0.13299438261708108,0.002097208556610911,0.06423730208819252,0.08604043104495866,6.17,8.16,7.193636363636363,8.51,2049.9825559288283
Villupuram,2016,95560.0,354198.0,3.706550858099624,24100.0,50962.0,2.114605809128631,858.0,646.0,0.752913752913753,16791.0,47367.0,2.820975522601393,14139.0,136677.0,9.666666666666666,151448.0,0.6309756484073742,0.15913052664941102,0.005665310865775712,0.11086973746764565,0.09335877660979346,3.21,6.43,6.126363636363636,7.62,1896.9137921927
Villupuram,2017,163632.0,703285.0,4.297967390241517,37019.0,117420.0,3.1718847078527244,1607.0,1815.0,1.1294337274424393,29066.0,62643.0,2.1551985137273797,18860.0,161903.0,8.584464475079534,250184.0,0.6540466216864388,0.14796709621718415,0.006423272471461005,0.11617849262942474,0.07538451699549131,8.21,9.88,8.385454545454545,10.16,1924.5127586096635
Villupuram,2018,110521.0,496173.0,4.489400204486025,36584.0,114358.0,3.125902033675924,258.0,304.0,1.178294573643411,17804.0,50490.0,2.835879577623006,21014.0,101617.0,4.83568097458837,186181.0,0.5936212610309323,0.1964969572620192,0.0013857482772141089,0.0956273733624806,0.11286866006735381,5.36,8.09,7.626363636363636,9.36,1855.2134750592163
Villupuram,2019,163293.0,681883.0,4.175825050675779,40952.0,106074.0,2.590203164680602,416.0,495.0,1.1899038461538465,37109.0,94034.0,2.5339944487860087,21570.0,186543.0,8.64826147426982,263340.0,0.620084301663249,0.15550998708893446,0.0015797068428647376,0.14091668565352775,0.08190931875142402,7.44,9.98,8.376363636363637,10.04,1861.4843928001821
Villupuram,2020,101654.0,403390.0,3.968264898577528,35602.0,87357.0,2.453710465704174,51.0,55.0,1.0784313725490196,12891.0,32850.0,2.548289504305329,434.0,2954.0,6.806451612903226,150632.0,0.6748499654787827,0.23635084178660576,0.0003385734770832227,0.08557942535450634,0.0028811939030219343,4.62,7.76,5.710416666666667,7.76,1961.4019597429499
Villupuram,2021,116855.0,422769.0,3.61789397116084,30223.0,96207.0,3.183237931376766,50.0,52.0,1.04,9525.0,33952.0,3.5645144356955383,513.0,4003.0,7.803118908382066,157166.0,0.7435132280518687,0.19229986129315502,0.00031813496557779673,0.06060471094257028,0.0032640647468281945,2.49,4.62,3.472727272727273,4.72,2079.4643879719533
Villupuram,2022,102577.0,384233.0,3.7458007155600175,28895.0,72923.0,2.523723827651843,11.0,9.0,0.8181818181818182,9368.0,32617.0,3.481746370623399,627.0,4533.0,7.229665071770335,141478.0,0.7250385218903292,0.20423670111254047,7.775060433424278e-05,0.06621524194574421,0.0044317844470518385,2.25,4.28,3.7509090909090905,5.03,2048.6916693761573
Virudhunagar,2011,29658.0,118469.0,3.994504012408119,5378.0,8984.0,1.6705094830792115,9652.0,11315.0,1.1722958972233737,2200.0,5645.0,2.565909090909091,17206.0,113243.0,6.581599442055097,64094.0,0.46272662027646894,0.08390801011015071,0.15059131900021844,0.03432458576465816,0.26844946484850374,5.62,6.29,6.297,7.95,1682.0076762255437
Virudhunagar,2012,22973.0,40467.0,1.7615026335263135,4520.0,5015.0,1.1095132743362832,0.0,,,0.0,,,23483.0,52304.0,2.227313375633437,50976.0,0.45066305712492155,0.0886691776522285,0.0,0.0,0.46066776522284997,4.09,6.1,6.468333333333334,8.12,1768.1281387319523
Virudhunagar,2013,16470.0,68146.0,4.137583485124469,5210.0,7974.0,1.5305182341650672,14798.0,36842.0,2.4896607649682387,3932.0,10477.0,2.6645473041709056,25557.0,116042.0,4.540517275110537,65967.0,0.2496702896902997,0.07897888338108448,0.22432428335379812,0.05960556035593555,0.3874209832188822,7.95,9.5,9.246666666666666,10.09,1348.9290099595253
Virudhunagar,2014,19610.0,81406.0,4.151249362570117,5837.0,9327.0,1.5979098852150078,16446.0,63313.0,3.849750699258178,3861.0,16705.0,4.326599326599327,18139.0,148724.0,8.199128948674128,63893.0,0.3069193808398416,0.0913558605794062,0.2573990891020926,0.06042915499350476,0.28389651448515485,9.08,10.44,9.890833333333333,11.13,1403.6811544300629
Virudhunagar,2015,28607.0,100607.0,3.5168665012059988,6180.0,13287.0,2.15,12939.0,37562.0,2.903006414715202,2607.0,8502.0,3.2612197928653623,21800.0,143916.0,6.601651376146789,72133.0,0.3965868603829038,0.08567507243563972,0.17937698418199716,0.036141571818723746,0.3022195111807356,9.08,8.55,8.892727272727273,9.63,1579.8261544646693
Virudhunagar,2016,13826.0,15883.0,1.148777665268335,5401.0,5711.0,1.0573967783743752,8948.0,9158.0,1.023468931604828,2307.0,2240.0,0.9709579540528824,27144.0,20811.0,0.7666887709991158,57626.0,0.2399264221011349,0.09372505466282581,0.1552771318502065,0.04003401242494707,0.4710373789608857,5.64,7.56,7.930000000000001,9.27,1383.4935619338494
Virudhunagar,2017,18543.0,70470.0,3.800355929461252,5194.0,5073.0,0.9767038891028108,13130.0,25962.0,1.9773038842345771,1382.0,3464.0,2.5065123010130246,24034.0,149763.0,6.231297328784223,62283.0,0.2977216897066615,0.08339354237914037,0.2108119390523899,0.022189040348088565,0.3858837885137196,10.28,10.93,10.34,11.34,1447.2022863381662
Virudhunagar,2018,20238.0,69963.0,3.4570115624073523,5107.0,8528.0,1.6698648913256315,11739.0,32141.0,2.737967458897692,1115.0,3228.0,2.895067264573991,32932.0,258780.0,7.858010445767035,71131.0,0.28451729906791695,0.07179710674670678,0.1650335296846663,0.015675303313604477,0.46297676118710546,7.84,8.77,8.756363636363638,10.16,1460.4560599457336
Virudhunagar,2019,24492.0,82781.0,3.3799199738690184,5089.0,7955.0,1.56317547651798,14601.0,34218.0,2.34353811382782,1305.0,4653.0,3.56551724137931,24229.0,185782.0,7.667753518510875,69716.0,0.3513110333352459,0.07299615583223364,0.20943542371908888,0.018718801996672214,0.34753858511675945,9.02,11.04,10.036363636363637,11.44,1522.4123587124907
Virudhunagar,2020,27500.0,95707.0,3.480254545454545,6798.0,13822.0,2.033245072080024,11946.0,21822.0,1.826720241084882,1554.0,4188.0,2.694980694980695,37445.0,196212.0,5.240005341167045,85243.0,0.32260713489670706,0.07974848374646598,0.14014053939912954,0.018230235913799374,0.43927360604389804,8.35,9.32,9.079166666666667,9.99,1518.7851201858218
Virudhunagar,2021,28965.0,87293.0,3.013740721560504,4561.0,7035.0,1.5424249068186802,13506.0,26690.0,1.9761587442618096,1805.0,5925.0,3.2825484764542936,34320.0,227852.0,6.639044289044289,83157.0,0.3483170388542155,0.05484805849176858,0.16241567156102313,0.021705929747345382,0.4127133013456474,5.92,7.21,6.767272727272727,7.71,1543.2699592337385
Virudhunagar,2022,28274.0,93991.0,3.324290867935205,3728.0,4907.0,1.316255364806867,12314.0,28392.0,2.3056683449732014,1451.0,4738.0,3.2653342522398345,35205.0,209380.0,5.947450646215026,80972.0,0.3491824334337796,0.046040606629452155,0.15207726127550264,0.017919774736946104,0.4347799239243195,4.4,6.0,5.471818181818183,6.49,1554.3545917107147
